交易日期,收盘价,MA20,MA60,信号(1买/-1卖/0无),持仓状态,策略日收益率,累计收益率,策略净值,回撤幅度
2026-06-15,398.1,408.155,417.3798333333333,0,0,0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-16,403.53,407.4355,417.40500000000003,0,0,0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-17,399.0,406.648,417.38000000000005,0,0,-0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-18,391.55,405.64399999999995,417.02250000000004,0,0,-0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-22,408.98,405.53499999999997,417.139,0,0,0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-23,392.51,405.0165,417.0643333333333,0,0,-0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-24,395.36,404.6595,417.0235,0,0,0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-25,401.9,404.01450000000006,417.0135,0,0,0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-26,381.0,402.2805,416.42716666666666,0,0,-0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-29,392.36,400.6985,416.08316666666667,0,0,0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-06-30,393.01,399.344,415.93833333333333,0,0,0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-07-01,383.84,396.8415,415.5738333333333,0,0,-0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-07-02,382.35,394.63800000000003,415.2601666666667,0,0,-0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
2026-07-03,380.0,393.22799999999995,415.15250000000003,0,0,-0.0,0.5676900936431502,156769.00936431502,-0.12391304347826052
