交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元)
20220928,3879.4398,3879.4398,3828.0545,3828.7098,3892.295,-63.5852,-1.6336,86592213.0,172438042.7882
20220929,3864.316,3873.1823,3808.6496,3827.1434,3828.7098,-1.5664,-0.0409,85654142.0,171635940.0075
20220930,3833.3504,3848.6018,3801.2798,3804.8853,3827.1434,-22.2581,-0.5816,78559966.0,158692748.7733
20221010,3806.5596,3807.4574,3715.7142,3720.9365,3804.8853,-83.9488,-2.2063,102647595.0,194635904.0943
20221011,3732.0191,3739.8084,3706.0629,3727.6867,3720.9365,6.7502,0.1814,83944625.0,166800394.8532
20221012,3722.8659,3784.3064,3661.5255,3784.3064,3727.6867,56.6197,1.5189,108089319.0,210931362.2915
20221013,3756.4176,3783.596,3749.6393,3752.6729,3784.3064,-31.6335,-0.8359,99018915.0,198368891.5485
20221014,3783.316,3863.2265,3780.8415,3842.4698,3752.6729,89.7969,2.3929,116242293.0,256551271.975
20221017,3822.2428,3849.6207,3809.1196,3846.4119,3842.4698,3.9421,0.1026,104192019.0,220488874.4068
20221018,3865.8258,3870.2155,3831.1723,3838.2667,3846.4119,-8.1452,-0.2118,88346907.0,186556295.7655
20221019,3827.4658,3840.487,3776.5335,3776.5335,3838.2667,-61.7332,-1.6084,81574844.0,186736408.2297
20221020,3746.5793,3804.2468,3726.7925,3754.9269,3776.5335,-21.6066,-0.5721,90290895.0,203781618.9222
20221021,3753.8903,3768.6895,3724.69,3742.8929,3754.9269,-12.034,-0.3205,98750038.0,180686357.677
20221024,3727.915,3762.158,3619.9876,3633.3733,3742.8929,-109.5196,-2.9261,130056864.0,259450743.134
20221025,3621.9356,3670.7327,3594.7011,3627.4542,3633.3733,-5.9191,-0.1629,110953882.0,219302759.5967
20221026,3633.3107,3700.8797,3633.3107,3656.9027,3627.4542,29.4485,0.8118,121301548.0,242453810.5719
20221027,3667.6645,3685.0837,3631.0639,3631.1448,3656.9027,-25.7579,-0.7044,117998675.0,257473315.676
20221028,3605.1598,3618.864,3533.4993,3541.3295,3631.1448,-89.8153,-2.4735,118772162.0,245816451.9776
20221031,3504.507,3553.3871,3495.9509,3508.7034,3541.3295,-32.6261,-0.9213,138465655.0,256574822.1022
20221101,3519.8174,3634.1732,3517.6209,3634.1732,3508.7034,125.4698,3.576,149286698.0,295089928.4073
20221102,3620.3693,3703.465,3610.8029,3677.8051,3634.1732,43.6319,1.2006,141592919.0,291648245.712
20221103,3645.0604,3670.1574,3628.4987,3647.8966,3677.8051,-29.9085,-0.8132,110566035.0,215379297.9644
20221104,3646.7709,3782.8823,3646.7709,3767.1746,3647.8966,119.278,3.2698,149734949.0,311145477.555
20221107,3754.5227,3792.7942,3746.3715,3775.2971,3767.1746,8.1225,0.2156,129826371.0,251195699.9365
20221108,3773.6612,3779.1156,3723.3415,3749.3251,3775.2971,-25.972,-0.6879,99016451.0,193351324.8967
20221109,3750.7821,3760.4068,3711.268,3714.2704,3749.3251,-35.0547,-0.935,89434525.0,172029529.9436
20221110,3685.8274,3701.5306,3665.0585,3685.6885,3714.2704,-28.5819,-0.7695,103509302.0,183155308.7029
20221111,3787.7568,3828.9004,3747.0902,3788.4387,3685.6885,102.7502,2.7878,189685586.0,344471326.2671
20221114,3818.1447,3848.4116,3781.7778,3794.0171,3788.4387,5.5784,0.1472,169665048.0,315536856.0846
20221115,3788.926,3871.6424,3775.4988,3865.9726,3794.0171,71.9555,1.8966,151515650.0,296268142.7689
20221116,3860.811,3877.6781,3829.3126,3834.3899,3865.9726,-31.5827,-0.8169,120610964.0,235844588.2446
20221117,3821.2709,3821.7419,3776.5739,3818.664,3834.3899,-15.7259,-0.4101,105940632.0,219540811.3349
20221118,3823.8207,3840.3018,3801.5686,3801.5686,3818.664,-17.0954,-0.4477,115078777.0,224276131.0075
20221121,3769.627,3769.8731,3733.9954,3769.1269,3801.5686,-32.4417,-0.8534,95866966.0,188230373.6654
20221122,3766.0817,3809.8582,3751.0448,3769.5727,3769.1269,0.4458,0.0118,144486334.0,203490828.4322
20221123,3760.2157,3791.1782,3753.2136,3773.5287,3769.5727,3.956,0.1049,144527911.0,201070601.1779
20221124,3791.5399,3804.8987,3751.3818,3756.8082,3773.5287,-16.7205,-0.4431,101073447.0,160698921.5462
20221125,3751.2822,3790.566,3743.4138,3775.7764,3756.8082,18.9682,0.5049,142929711.0,191711040.7065
20221128,3701.902,3736.0813,3672.1306,3733.2424,3775.7764,-42.534,-1.1265,127825748.0,196305561.7059
20221129,3766.5702,3854.7742,3766.5702,3848.4224,3733.2424,115.18,3.0853,178701392.0,289062336.4307
20221130,3836.5598,3867.6591,3833.8272,3853.0365,3848.4224,4.6141,0.1199,157511400.0,250051468.0933
20221201,3921.2954,3944.5645,3893.8718,3894.7687,3853.0365,41.7322,1.0831,169964585.0,306678195.7164
20221202,3886.4034,3898.1146,3865.8844,3870.9478,3894.7687,-23.8209,-0.6116,116786350.0,201253166.3629
20221205,3907.6375,3947.476,3900.6742,3946.8759,3870.9478,75.9281,1.9615,201747221.0,296615512.3266
20221206,3929.0063,3988.9007,3922.9969,3968.1979,3946.8759,21.322,0.5402,155108323.0,275583430.8408
20221207,3956.6722,3999.5864,3944.1831,3958.4409,3968.1979,-9.757,-0.2459,143001356.0,255490829.0271
20221208,3953.199,3971.4927,3941.2966,3959.1798,3958.4409,0.7389,0.0187,115199986.0,198037690.4814
20221209,3961.9919,4003.3178,3944.4396,3998.2442,3959.1798,39.0644,0.9867,153774954.0,268166789.6569
20221212,3976.1722,3983.4332,3950.3203,3953.4433,3998.2442,-44.8009,-1.1205,125935368.0,227606300.9369
20221213,3953.5482,3964.3957,3939.9795,3945.6813,3953.4433,-7.762,-0.1963,100994100.0,184020700.11
20221214,3952.7885,3972.7381,3935.7668,3954.8857,3945.6813,9.2044,0.2333,98528006.0,196175108.6172
20221215,3954.672,3963.5002,3926.4997,3951.9885,3954.8857,-2.8972,-0.0733,88864725.0,181994889.1234
20221216,3931.2318,3960.4705,3929.4873,3954.227,3951.9885,2.2385,0.0566,93178567.0,167488442.5889
20221219,3952.7707,3966.5679,3878.4367,3893.2207,3954.227,-61.0063,-1.5428,106919075.0,180801387.7024
20221220,3881.2257,3881.2729,3811.4759,3829.0173,3893.2207,-64.2034,-1.6491,83096822.0,164046440.8737
20221221,3839.0009,3853.7272,3821.4037,3830.5384,3829.0173,1.5211,0.0397,64839215.0,123450040.3598
20221222,3859.2041,3882.1263,3821.3418,3836.028,3830.5384,5.4896,0.1433,83705173.0,163970306.9509
20221223,3811.6164,3848.3436,3805.9487,3828.2188,3836.028,-7.8092,-0.2036,65278148.0,130559415.5657
20221226,3830.5682,3856.8066,3827.5186,3843.4887,3828.2188,15.2699,0.3989,73005712.0,148692832.4221
20221227,3860.9054,3891.8497,3856.58,3887.854,3843.4887,44.3653,1.1543,77515350.0,152032206.6309
20221228,3874.9132,3884.7205,3854.9406,3871.2644,3887.854,-16.5896,-0.4267,84424656.0,160671122.0307
20221229,3854.2363,3868.2933,3838.4803,3856.7007,3871.2644,-14.5637,-0.3762,79394815.0,149011372.4373
20221230,3873.9358,3887.5527,3868.7569,3871.6338,3856.7007,14.9331,0.3872,78773272.0,148295049.3815
20230103,3864.8356,3893.9904,3831.245,3887.8992,3871.6338,16.2654,0.4201,115051875.0,207540165.9532
20230104,3886.2504,3905.9032,3873.6549,3892.9477,3887.8992,5.0485,0.1299,110660743.0,198997711.686
20230105,3913.4928,3974.875,3912.26,3968.5782,3892.9477,75.6305,1.9428,116502395.0,256312608.292
20230106,3969.5493,4000.4143,3966.4696,3980.8888,3968.5782,12.3106,0.3102,110953038.0,235744305.5822
20230109,3998.5278,4023.0898,3990.7073,4013.1196,3980.8888,32.2308,0.8096,117054425.0,233212426.4581
20230110,4014.7125,4030.4574,4002.2297,4017.4737,4013.1196,4.3541,0.1085,101751141.0,214871166.2395
20230111,4019.8844,4043.3991,4008.0153,4010.0309,4017.4737,-7.4428,-0.1853,99997889.0,203000262.9606
20230112,4021.7547,4030.2876,4003.5079,4017.8692,4010.0309,7.8383,0.1955,90552627.0,183686268.1068
20230113,4032.2906,4074.3772,4027.8864,4074.3772,4017.8692,56.508,1.4064,95871896.0,212173997.4984
20230116,4077.8793,4177.1035,4076.6394,4137.9643,4074.3772,63.5871,1.5607,151395455.0,319007749.3713
20230117,4138.8433,4148.5838,4118.157,4137.2422,4137.9643,-0.7221,-0.0175,95479040.0,204381576.5234
20230118,4140.1019,4151.4577,4125.7687,4130.3143,4137.2422,-6.9279,-0.1675,84200645.0,172126171.8192
20230119,4125.5772,4156.0077,4105.9797,4156.0077,4130.3143,25.6934,0.6221,94608398.0,192699589.7741
20230120,4166.8444,4189.831,4161.6698,4181.5267,4156.0077,25.519,0.614,123553809.0,222342455.1007
20230130,4267.6248,4268.1522,4197.8596,4201.345,4181.5267,19.8183,0.4739,164607064.0,330193322.0922
20230131,4200.5813,4212.7347,4153.0484,4156.8578,4201.345,-44.4872,-1.0589,124550835.0,249365321.6271
20230201,4170.1322,4195.9332,4137.7659,4195.9332,4156.8578,39.0754,0.94,141008954.0,265553944.7093
20230202,4207.4123,4207.4123,4170.5565,4181.1493,4195.9332,-14.7839,-0.3523,133823736.0,262497434.837
20230203,4162.0258,4162.0258,4103.1654,4141.6319,4181.1493,-39.5174,-0.9451,117041221.0,226914770.0439
20230206,4103.8307,4105.9445,4065.2224,4086.8779,4141.6319,-54.754,-1.322,110192717.0,226345113.9687
20230207,4098.3117,4107.3438,4077.9623,4094.2335,4086.8779,7.3556,0.18,91360072.0,183537351.5771
20230208,4099.8573,4111.4745,4072.6474,4076.1411,4094.2335,-18.0924,-0.4419,84786099.0,170591751.8173
20230209,4067.5631,4130.8565,4064.7489,4130.8565,4076.1411,54.7154,1.3423,102289961.0,211722604.8592
20230210,4124.0986,4125.2893,4092.3472,4106.3097,4130.8565,-24.5468,-0.5942,96716733.0,195348320.5734
20230213,4098.8795,4146.45,4092.2729,4143.574,4106.3097,37.2643,0.9075,128892577.0,251990181.5539
20230214,4151.247,4152.0487,4125.2583,4145.2902,4143.574,1.7162,0.0414,102499890.0,204915435.7499
20230215,4146.8547,4153.7159,4115.9671,4123.6893,4145.2902,-21.6009,-0.5211,121664508.0,219855528.9664
20230216,4125.4087,4167.9003,4068.8591,4093.4876,4123.6893,-30.2017,-0.7324,159310585.0,281315625.5886
20230217,4086.2237,4104.6398,4032.9285,4034.507,4093.4876,-58.9806,-1.4408,116142589.0,225737746.955
20230220,4039.9623,4134.8623,4035.4762,4133.4896,4034.507,98.9826,2.4534,161794481.0,280122962.1504
20230221,4130.0632,4151.7994,4116.2716,4144.3536,4133.4896,10.864,0.2628,145776173.0,249674201.0482
20230222,4118.9669,4134.8759,4101.8596,4106.9506,4144.3536,-37.403,-0.9025,104290295.0,191586158.9912
20230223,4106.2136,4132.3896,4088.2073,4103.6463,4106.9506,-3.3043,-0.0805,103564906.0,197193582.4301
20230224,4100.9897,4102.6094,4048.2374,4061.0457,4103.6463,-42.6006,-1.0381,100989425.0,191210465.0532
20230227,4040.4571,4067.0296,4034.5237,4043.8444,4061.0457,-17.2013,-0.4236,93787630.0,187959491.1453
20230228,4058.1298,4074.2639,4026.4476,4069.4587,4043.8444,25.6143,0.6334,110323591.0,198799712.3791
20230301,4068.7331,4135.4812,4061.2167,4126.9415,4069.4587,57.4828,1.4125,156015794.0,255374791.0157
20230302,4119.9919,4137.2525,4113.8264,4117.7377,4126.9415,-9.2038,-0.223,148217637.0,235953764.9695
20230303,4126.0183,4135.2116,4100.3827,4130.5513,4117.7377,12.8136,0.3112,160331741.0,226914545.6284
20230306,4131.1525,4132.8367,4088.4484,4109.0102,4130.5513,-21.5411,-0.5215,162971807.0,283079861.9715
20230307,4103.6419,4124.9609,4046.5679,4048.8519,4109.0102,-60.1583,-1.4641,195912068.0,272491994.0092
20230308,4030.7387,4037.287,4011.5231,4034.1077,4048.8519,-14.7442,-0.3642,117936493.0,191659655.1909
20230309,4035.8433,4043.8493,4000.8901,4019.8505,4034.1077,-14.2572,-0.3534,116539629.0,201737990.6868
20230310,3991.7959,4004.3612,3966.428,3967.1352,4019.8505,-52.7153,-1.3114,123855409.0,218286956.131
20230313,3962.6426,4008.686,3962.6426,4008.686,3967.1352,41.5508,1.0474,143561370.0,242865516.7576
20230314,3999.8803,4001.9415,3946.9405,3984.6956,4008.686,-23.9904,-0.5985,150544174.0,267224848.8105
20230315,4011.8444,4018.7495,3986.902,3986.902,3984.6956,2.2064,0.0554,142026007.0,232101093.9786
20230316,3958.1962,3981.321,3936.4758,3939.1505,3986.902,-47.7515,-1.1977,152515644.0,246264286.428
20230317,3971.1585,4004.2153,3945.2501,3958.8194,3939.1505,19.6689,0.4993,177433818.0,305541015.5561
20230320,3962.6625,3979.5485,3935.0161,3939.077,3958.8194,-19.7424,-0.4987,205264970.0,319760032.638
20230321,3948.1573,3982.7047,3948.1573,3982.3782,3939.077,43.3012,1.0993,145090679.0,251631985.0169
20230322,3993.7849,4016.4495,3986.7093,3999.4427,3982.3782,17.0645,0.4285,149228970.0,265180992.1041
20230323,3985.9928,4039.0895,3983.9986,4039.0895,3999.4427,39.6468,0.9913,158887421.0,296479529.467
20230324,4035.1564,4037.8417,4017.0028,4027.0457,4039.0895,-12.0438,-0.2982,159442330.0,295785588.9431
20230327,4023.3028,4023.3028,3987.0297,4012.4771,4027.0457,-14.5686,-0.3618,168482279.0,315474696.948
20230328,4015.6973,4023.7834,3994.5999,3999.5147,4012.4771,-12.9624,-0.3231,131895117.0,248736920.9718
20230329,4013.5926,4017.7572,3992.6662,4006.144,3999.5147,6.6293,0.1658,133743510.0,263866922.7331
20230330,4009.5573,4040.5023,3983.8958,4038.5257,4006.144,32.3817,0.8083,149901037.0,280004715.991
20230331,4045.4538,4063.5675,4039.9587,4050.9257,4038.5257,12.4,0.307,138842546.0,279863685.781
20230403,4059.6227,4094.9376,4059.0607,4090.5676,4050.9257,39.6419,0.9786,182124313.0,382895558.426
20230404,4089.2932,4103.1583,4080.0682,4103.1052,4090.5676,12.5376,0.3065,197146631.0,394443175.1462
20230406,4084.132,4098.8332,4078.4048,4096.64,4103.1052,-6.4652,-0.1576,150703374.0,328981851.5883
20230407,4096.9009,4131.3126,4092.1848,4123.2799,4096.64,26.6399,0.6503,128676738.0,286567771.8831
20230410,4132.0096,4132.2952,4099.0519,4104.8118,4123.2799,-18.4681,-0.4479,152453002.0,340822557.2076
20230411,4108.5062,4116.1247,4083.4946,4100.1479,4104.8118,-4.6639,-0.1136,153901333.0,324192951.9987
20230412,4102.3968,4108.2451,4090.2784,4097.2876,4100.1479,-2.8603,-0.0698,165965278.0,325425226.4032
20230413,4081.3871,4088.8809,4059.5744,4068.9786,4097.2876,-28.309,-0.6909,156444295.0,300291020.7529
20230414,4078.9703,4098.2151,4075.2049,4091.9988,4068.9786,23.0202,0.5657,150695682.0,306201501.4387
20230417,4090.0719,4149.3836,4089.509,4149.3836,4091.9988,57.3848,1.4024,188773095.0,341831272.7927
20230418,4139.3088,4169.6678,4138.4618,4162.032,4149.3836,12.6484,0.3048,170184130.0,331545662.3156
20230419,4159.3938,4159.3938,4118.6261,4124.5589,4162.032,-37.4731,-0.9004,162554592.0,312219504.5226
20230420,4122.9461,4125.8231,4094.0022,4113.0192,4124.5589,-11.5397,-0.2798,162706677.0,332172409.512
20230421,4114.2642,4114.2642,4031.9123,4032.5672,4113.0192,-80.452,-1.956,180802435.0,347852011.6025
20230424,4031.303,4033.6367,3967.907,3982.6429,4032.5672,-49.9243,-1.238,170099217.0,328375614.6743
20230425,3985.1055,3991.6868,3925.436,3962.6658,3982.6429,-19.9771,-0.5016,172555409.0,331110619.7677
20230426,3950.2553,3975.6562,3934.6625,3959.2323,3962.6658,-3.4335,-0.0866,162702006.0,322062811.3335
20230427,3948.0313,3999.1302,3942.8152,3988.4185,3959.2323,29.1862,0.7372,153828195.0,304804002.5574
20230428,3993.2561,4030.4469,3993.2561,4029.0858,3988.4185,40.6673,1.0196,179508488.0,328936294.0252
20230504,4013.4713,4035.7832,4001.1259,4030.2471,4029.0858,1.1613,0.0288,227582846.0,345492506.0493
20230505,4031.0946,4047.6015,3998.392,4016.8774,4030.2471,-13.3697,-0.3317,206626924.0,307694489.937
20230508,4028.1056,4070.7724,4018.9608,4062.6624,4016.8774,45.785,1.1398,255583085.0,359539954.1701
20230509,4065.439,4092.8501,4026.3886,4027.8754,4062.6624,-34.787,-0.8563,279306048.0,396422120.4206
20230510,4017.9358,4019.0587,3984.6287,3996.8695,4027.8754,-31.0059,-0.7698,207552709.0,309484851.7411
20230511,4005.7823,4018.0579,3988.4816,3990.6637,3996.8695,-6.2058,-0.1553,144804619.0,241052071.4316
20230512,3987.769,3999.3831,3937.5274,3937.7622,3990.6637,-52.9015,-1.3256,144421728.0,228992923.3881
20230515,3938.83,3998.8872,3923.0317,3998.8872,3937.7622,61.125,1.5523,176257362.0,279531163.5084
20230516,4002.5237,4005.015,3966.9921,3978.2054,3998.8872,-20.6818,-0.5172,136833271.0,234840652.671
20230517,3971.7017,3982.6044,3945.7137,3960.165,3978.2054,-18.0404,-0.4535,118448185.0,205195685.9764
20230518,3965.5162,3982.7178,3939.5526,3956.0701,3960.165,-4.0949,-0.1034,136533947.0,229134184.4129
20230519,3946.2215,3967.2816,3928.316,3944.5403,3956.0701,-11.5298,-0.2914,120212479.0,207094944.7813
20230522,3941.0015,3985.4031,3935.8015,3969.3277,3944.5403,24.7874,0.6284,109116605.0,202185550.2459
20230523,3968.2346,3971.939,3913.1882,3913.1882,3969.3277,-56.1395,-1.4143,118685077.0,189955815.34
20230524,3903.7818,3903.7818,3859.0935,3859.0935,3913.1882,-54.0947,-1.3824,137258265.0,211768410.5202
20230525,3851.4053,3861.3815,3817.8365,3850.4996,3859.0935,-8.5939,-0.2227,124150770.0,213313620.0553
20230526,3848.4174,3859.6291,3815.5701,3850.9511,3850.4996,0.4515,0.0117,100326439.0,191537814.8725
20230529,3862.0838,3866.7238,3819.1822,3833.9416,3850.9511,-17.0095,-0.4417,131859967.0,230095604.8134
20230530,3827.7924,3844.0052,3789.2736,3837.7531,3833.9416,3.8115,0.0994,137619629.0,244566265.5349
20230531,3827.1634,3827.1634,3781.4034,3798.5434,3837.7531,-39.2097,-1.0217,126387368.0,235606123.9476
20230601,3788.5902,3832.2051,3786.7344,3806.8679,3798.5434,8.3245,0.2191,134561881.0,241829546.4094
20230602,3821.6198,3865.2843,3821.6198,3861.8337,3806.8679,54.9658,1.4439,125015110.0,232696547.1308
20230605,3860.5557,3860.5557,3832.4578,3844.2492,3861.8337,-17.5845,-0.4553,116163989.0,211144360.1437
20230606,3840.4587,3867.8452,3802.8449,3808.1629,3844.2492,-36.0863,-0.9387,125781258.0,222091722.5922
20230607,3815.4823,3823.1124,3780.1021,3789.3418,3808.1629,-18.8211,-0.4942,98862432.0,189879792.1796
20230608,3791.0826,3834.3888,3777.7752,3820.1867,3789.3418,30.8449,0.814,118700934.0,199119300.6497
20230609,3822.4088,3836.7026,3811.2189,3836.7026,3820.1867,16.5159,0.4323,134319863.0,247296087.0709
20230612,3827.3253,3859.7156,3813.8577,3844.4324,3836.7026,7.7298,0.2015,126758543.0,240791270.4735
20230613,3838.1287,3867.3034,3833.4598,3864.9074,3844.4324,20.475,0.5326,110924946.0,225435215.3149
20230614,3872.7155,3891.6656,3862.0609,3864.0247,3864.9074,-0.8827,-0.0228,124955759.0,243932581.1839
20230615,3871.7746,3925.4994,3871.7746,3925.4994,3864.0247,61.4747,1.5909,128369938.0,282635910.8942
20230616,3932.2114,3968.0128,3928.5419,3963.3509,3925.4994,37.8515,0.9642,139760076.0,280374762.8378
20230619,3957.0327,3957.0327,3922.4742,3930.9079,3963.3509,-32.443,-0.8186,134905848.0,268213068.5798
20230620,3926.094,3937.4945,3918.473,3924.2377,3930.9079,-6.6702,-0.1697,122520318.0,266274081.2868
20230621,3909.1044,3920.1276,3864.0323,3864.0323,3924.2377,-60.2054,-1.5342,118346575.0,243630705.5915
20230626,3833.4436,3841.2862,3801.0537,3809.6962,3864.0323,-54.3361,-1.4062,133990419.0,247713845.7795
20230627,3811.6872,3851.8957,3806.3242,3845.4334,3809.6962,35.7372,0.9381,116992681.0,210097713.6876
20230628,3836.6086,3846.8516,3808.1607,3840.7986,3845.4334,-4.6348,-0.1205,107021541.0,206187959.8768
20230629,3836.7305,3840.7132,3817.3759,3821.8435,3840.7986,-18.9551,-0.4935,98289274.0,204110031.4078
20230630,3816.3345,3860.0311,3813.552,3842.4516,3821.8435,20.6081,0.5392,101268429.0,208146272.9093
20230703,3853.2919,3897.3273,3853.2919,3892.8821,3842.4516,50.4305,1.3125,133158051.0,256876520.2117
20230704,3888.0328,3899.9755,3878.3978,3899.0133,3892.8821,6.1312,0.1575,109494527.0,216335611.4218
20230705,3895.1945,3899.5188,3864.1301,3868.8054,3899.0133,-30.2079,-0.7748,97636384.0,188400265.0506
20230706,3857.0304,3876.8901,3836.4573,3842.7547,3868.8054,-26.0507,-0.6734,100121842.0,184742420.8623
20230707,3831.5955,3844.8438,3819.0772,3825.6988,3842.7547,-17.0559,-0.4438,100906920.0,173918560.673
20230710,3841.5591,3865.4566,3831.92,3844.3269,3825.6988,18.6281,0.4869,92033441.0,185360813.1107
20230711,3853.7955,3870.6549,3844.5244,3869.4861,3844.3269,25.1592,0.6545,86510716.0,177585694.3683
20230712,3864.6013,3874.0403,3838.5632,3843.4369,3869.4861,-26.0492,-0.6732,111522024.0,214046519.0561
20230713,3855.662,3901.1023,3855.662,3898.4229,3843.4369,54.986,1.4306,120300232.0,235278706.8345
20230714,3904.6033,3908.4871,3893.7862,3899.1027,3898.4229,0.6798,0.0174,122364846.0,220230466.5229
20230717,3881.6225,3881.6225,3852.2626,3867.1749,3899.1027,-31.9278,-0.8188,98340144.0,174623552.8074
20230718,3871.0444,3871.0444,3844.5129,3854.9393,3867.1749,-12.2356,-0.3164,91438615.0,167104315.1171
20230719,3848.4826,3860.0092,3830.4073,3850.8663,3854.9393,-4.073,-0.1057,79585700.0,151311481.0298
20230720,3857.7725,3875.6241,3818.7134,3823.6946,3850.8663,-27.1717,-0.7056,92042076.0,174320872.1398
20230721,3816.9835,3849.5109,3808.803,3821.91,3823.6946,-1.7846,-0.0467,79507563.0,157144211.2093
20230724,3803.3492,3828.7853,3798.8048,3805.221,3821.91,-16.689,-0.4367,75483545.0,151448369.5662
20230725,3866.6445,3915.8148,3866.6445,3915.1153,3805.221,109.8943,2.888,163066320.0,299853562.1681
20230726,3908.174,3912.9834,3893.3987,3907.0128,3915.1153,-8.1025,-0.207,107881717.0,192912604.792
20230727,3914.2298,3935.3578,3894.6923,3902.3458,3907.0128,-4.667,-0.1195,110667109.0,196845425.5133
20230728,3889.7929,4000.919,3886.5535,3992.7376,3902.3458,90.3918,2.3163,179735481.0,310092467.4045
20230731,4018.8895,4064.3621,4002.0784,4014.6301,3992.7376,21.8925,0.5483,199606830.0,366544120.0036
20230801,4009.1831,4031.7008,3983.0273,3998.001,4014.6301,-16.6291,-0.4142,142286859.0,255620773.6376
20230802,3985.6951,4008.3343,3958.5127,3969.895,3998.001,-28.106,-0.703,125855690.0,204875690.9238
20230803,3962.1296,4004.9996,3962.1296,4004.9839,3969.895,35.0889,0.8839,129006640.0,224809824.8203
20230804,4033.7239,4058.2431,4011.6202,4020.5792,4004.9839,15.5953,0.3894,178267189.0,316529733.8377
20230807,4002.9677,4002.9677,3977.0173,3990.1531,4020.5792,-30.4261,-0.7568,121310662.0,227090572.7509
20230808,3980.0423,4002.2904,3963.4632,3979.7322,3990.1531,-10.4209,-0.2612,109871699.0,202611335.3138
20230809,3967.3566,3982.1091,3961.8434,3967.5652,3979.7322,-12.167,-0.3057,94640269.0,174394242.7653
20230810,3962.8569,3976.4637,3945.3869,3975.7166,3967.5652,8.1514,0.2055,97176849.0,175646730.1982
20230811,3977.9834,3977.9834,3884.2538,3884.2538,3975.7166,-91.4628,-2.3005,126082931.0,203546314.6474
20230814,3840.8872,3859.4718,3814.0711,3855.9061,3884.2538,-28.3477,-0.7298,115966336.0,197623765.2464
20230815,3858.3662,3865.284,3811.6839,3846.5357,3855.9061,-9.3704,-0.243,103097111.0,177437071.6925
20230816,3830.8274,3852.4198,3817.6324,3818.3338,3846.5357,-28.2019,-0.7332,94616946.0,169323869.0276
20230817,3801.1969,3836.1507,3782.4967,3831.1008,3818.3338,12.767,0.3344,98415493.0,174093848.2429
20230818,3832.4554,3844.195,3784.0038,3784.0038,3831.1008,-47.097,-1.2293,95549638.0,168445686.9882
20230821,3773.225,3782.1112,3729.555,3729.555,3784.0038,-54.4488,-1.4389,98708369.0,173379942.9066
20230822,3748.0675,3770.0556,3704.6785,3758.2271,3729.555,28.6721,0.7688,120318327.0,203463879.6718
20230823,3751.7736,3756.1659,3695.0309,3696.6339,3758.2271,-61.5932,-1.6389,97081638.0,160476231.5869
20230824,3711.5403,3748.8567,3701.5717,3723.4293,3696.6339,26.7954,0.7249,119614521.0,196257391.0837
20230825,3703.5136,3734.2185,3695.8442,3709.1517,3723.4293,-14.2776,-0.3835,105182610.0,175601437.1729
20230828,3911.5485,3911.5485,3740.5279,3752.6194,3709.1517,43.4677,1.1719,197990379.0,335047670.9668
20230829,3743.0534,3810.3772,3742.0758,3790.1067,3752.6194,37.4873,0.999,152486146.0,262134936.751
20230830,3803.1191,3813.7032,3780.2411,3788.5097,3790.1067,-1.597,-0.0421,129671661.0,226727480.8387
20230831,3786.9261,3793.9972,3762.0046,3765.2678,3788.5097,-23.2419,-0.6135,118961646.0,193577001.342
20230901,3778.9129,3808.5306,3778.9129,3791.4912,3765.2678,26.2234,0.6965,105319045.0,172219141.5861
20230904,3812.9873,3854.2605,3804.5886,3848.9517,3791.4912,57.4605,1.5155,142385201.0,237934727.9243
20230905,3839.5779,3839.5779,3814.3338,3820.3174,3848.9517,-28.6343,-0.744,104052333.0,181377877.9553
20230906,3808.1,3817.5239,3790.8949,3812.0283,3820.3174,-8.2891,-0.217,93442393.0,166081524.0072
20230907,3802.2272,3802.2272,3756.853,3758.4748,3812.0283,-53.5535,-1.4049,95103903.0,164405748.8275
20230908,3747.6509,3753.263,3724.987,3739.9927,3758.4748,-18.4821,-0.4917,71638166.0,129197657.3031
20230911,3740.5846,3788.3219,3734.7228,3767.537,3739.9927,27.5443,0.7365,105358016.0,186871759.4413
20230912,3764.3331,3775.093,3755.4162,3760.6048,3767.537,-6.9322,-0.184,79385378.0,140117510.2333
20230913,3759.6091,3768.8162,3719.1114,3736.6513,3760.6048,-23.9535,-0.637,81576901.0,138238089.9125
20230914,3736.9355,3748.8177,3717.3107,3733.5077,3736.6513,-3.1436,-0.0841,100386075.0,151578100.4639
20230915,3740.7853,3749.0247,3699.3806,3708.7766,3733.5077,-24.7311,-0.6624,109395689.0,180398970.9383
20230918,3698.9344,3737.5306,3691.1107,3727.711,3708.7766,18.9344,0.5105,86727741.0,156966973.9105
20230919,3723.4244,3724.0717,3702.6934,3720.5021,3727.711,-7.2089,-0.1934,83199038.0,135216895.2294
20230920,3715.9578,3718.5207,3705.1274,3705.6898,3720.5021,-14.8123,-0.3981,75448209.0,117691805.9572
20230921,3698.313,3708.4557,3672.4448,3672.4448,3705.6898,-33.245,-0.8971,83031005.0,135011796.5552
20230922,3672.6402,3740.4183,3664.7661,3738.9327,3672.4448,66.4879,1.8105,110231166.0,192236467.3628
20230925,3738.0622,3738.0622,3711.2049,3714.6037,3738.9327,-24.329,-0.6507,92596479.0,155793827.3615
20230926,3711.7106,3723.8481,3692.6172,3692.8928,3714.6037,-21.7109,-0.5845,78044525.0,137808437.7748
